ObjectID,GlobalID,Point #,Start Time at Point,Percent of the area within 50m covered by any shrub species,Percent of the area within 50m covered by sagebrush (Artemisia sp.),Shrub Species Present within 50m of the point,List any other shrub species present within 50m of the point,Count the number of trees or snags within 50m of the point,Percent of shrubs shorter than 1m,Percent of shrubs 1m-2m tall,Percent of shrubs 2m-3m tall,Percent of shrubs taller than 3m,Percent of the area within 50m of the point where cheatgrass is present,Point Notes,Next Point,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Average height of shrubs within 50m of the point (cm),x,y
1350,ac73594e-fe42-4237-99ca-5020a60b8e2c,11,08:22,1,,,,0,,,,,3,,,0283baf1-ae87-4369-b311-e065857ab32e,6/7/2024 2:49:34 PM,will.harrod,6/7/2024 2:49:34 PM,will.harrod,25-50cm,-113.27197627,42.09600311
1351,7377ebd0-e604-424f-b3c6-147c040920a9,10,08:32,1,,,,0,,,,,5,,,0283baf1-ae87-4369-b311-e065857ab32e,6/7/2024 2:49:34 PM,will.harrod,6/7/2024 2:49:34 PM,will.harrod,25-50cm,-113.27493279,42.09606806
1352,fdbe217c-08ee-4813-81da-0d4fc5963327,12,06:15,0,,,,0,,,,,2,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,0-25cm,-113.44582708,42.11776403
1353,4b1b54d2-aef4-4c09-a119-25769d6550d9,08,06:27,1,,,,0,,,,,8,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,0-25cm,-113.44590145,42.11994363
1354,e7ae8863-5c47-4219-b9fe-475b76d9ac33,04,06:38,1,,,,1,,,,,7,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,0-25cm,-113.44615587,42.12213332
1355,cba774fa-8ef2-4bae-b502-b03f51f163f2,03,06:49,0,,,,3,,,,,9,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,25-50cm,-113.4489742,42.12206471
1356,792472b6-9397-4782-992e-70fbd7ef28af,02,06:59,0,,,,0,,,,,5,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,25-50cm,-113.45203387,42.12193504
1357,6de2f89f-288b-44d8-8d60-c14bcd187a2b,01,07:10,0,,,,0,,,,,2,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,25-50cm,-113.45494141,42.12195067
1358,e2e2a492-afcc-4c36-8384-11f5ebf90ad5,05,07:34,0,,,,0,,,,,7,Gray partridge nest nearby,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,25-50cm,-113.4549581,42.11979953
1359,8a95a888-4cc8-4fb1-9ef3-60c967fbc0ea,06,07:34,0,,,,0,,,,,9,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,25-50cm,-113.45204249,42.11978353
1360,9cc74bae-e571-4f34-a82b-4b162ccfc51c,07,07:43,1,,,,3,,,,,9,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,25-50cm,-113.44901934,42.11989775
1361,8d6a2789-6c4b-4291-8af5-6f1a7e662f86,11,07:53,0,,,,0,,,,,3,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,,-113.448989,42.11757492
1362,5b5925ee-bd61-4162-af86-2e6dd67d7961,10,08:03,0,,,,0,,,,,8,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,25-50cm,-113.4518821,42.11756923
1363,0cced5e1-1636-4fc2-8a5a-977daa1a417a,09,08:15,1,,,,0,,,,,2,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,25-50cm,-113.45484779,42.11751815
1364,33b32faa-87ea-4c82-81ee-572fd4eb28c8,12,08:25,1,,,,0,,,,,1,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,50-100cm,-113.4546594,42.11537527
1365,fc686a52-d730-4e2a-9ace-dc59d277ee38,14,08:35,1,,,,0,,,,,7,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,0-25cm,-113.45154699,42.11531079
1366,2386e464-edae-4aad-a1a5-828b3aed6eff,15,08:44,1,,,,0,,,,,2,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,0-25cm,-113.4489521,42.11555532
1367,17301da1-40f9-41a7-8f5e-70683509fc72,16,08:56,0,,,,0,,,,,4,,,1f2a446d-b7df-4845-ab2c-3588c76b023c,6/7/2024 5:44:23 PM,will.harrod,6/7/2024 5:44:23 PM,will.harrod,25-50cm,-113.445871,42.11549728
1368,6c407fc9-a7ff-446f-b7eb-6a7fce40cd19,16,05:45,4,,,,0,,,,,0,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.96342135,42.05966184
1369,6d022797-ce75-44c4-9c58-86fe3ddb93ac,12,05:55,4,,,,0,,,,,0,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.96350908,42.06185184
1370,15208caa-9fd8-4c79-aebb-c3e820910a10,08,06:08,4,,,,0,,,,,0,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.96358062,42.06402156
1371,a8ea31d2-d92d-4d25-b946-810f228057ce,04,06:17,4,,,,0,,,,,0,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.96363879,42.06627343
1372,582884e8-f82d-4edd-998f-7066221dc506,03,06:27,4,,,,2,,,,,4,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.96661048,42.06619757
1373,0026ff00-511e-4dc4-8c61-56feafca5ea6,07,06:36,2,,,,0,,,,,1,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,25-50cm,-112.96653647,42.06399423
1374,f50cf826-40eb-46b6-a80d-a4bc2f0a3152,11,06:46,2,,,,0,,,,,1,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.9664833,42.06176313
1375,9c3a36e8-2745-4589-ad85-a4532375d94e,15,06:56,3,,,,0,,,,,1,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,25-50cm,-112.96638518,42.05958432
1376,5e1671c5-8299-49c6-9db5-3c2e42524669,14,07:05,4,,,,0,,,,,1,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.96936759,42.05953973
1377,bdb5de9b-b836-4a85-9635-1c231159560e,10,07:14,3,,,,0,,,,,1,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,25-50cm,-112.96937136,42.06181854
1378,dfbf98a0-cae5-40ad-9333-bbfba4d0e584,06,07:24,4,,,,0,,,,,1,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.96947196,42.06397073
1379,cf6c95b6-c4d4-46d6-8abc-9ea739595235,02,07:34,6,,,,0,,,,,2,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.96956307,42.06614083
1380,421c7edb-9f3e-4d1d-b67e-b512c399e1a5,01,07:45,5,,,,0,,,,,1,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.97256511,42.06607092
1381,14771c44-ca83-479e-b2aa-89f8c25047f0,05,07:55,4,,,,0,,,,,1,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.97239921,42.06170413
1382,58694914-a508-4ec9-8115-c3cf1b19438d,09,08:04,5,,,,0,,,,,1,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,50-100cm,-112.9723989,42.06170382
1383,0a249271-0605-4c96-8b62-6d1e9b82bb8f,13,08:13,3,,,,0,,,,,1,,,cf315d59-1623-4d98-9548-5328ebb9f7b6,6/7/2024 5:44:24 PM,will.harrod,6/7/2024 5:44:24 PM,will.harrod,25-50cm,-112.9723123,42.05947859
1384,3a3269f6-7f97-45ef-b7d8-26699b600eb9,04,05:35,6,,,,0,,,,,6,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,25-50cm,-113.93449518,41.53403177
1385,deaa421a-ee42-48e2-be0f-7dee078310d8,03,05:49,4,,,,0,,,,,8,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,50-100cm,-113.93748401,41.53408834
1386,f3055d75-76b9-4089-bc7e-aa004f2465e8,02,06:02,5,,,,0,,,,,7,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,50-100cm,-113.94053781,41.53394427
1387,38e9870f-589e-46ef-87a1-7d63af789e24,01,06:14,5,,,,0,,,,,2,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,50-100cm,-113.94354354,41.53385139
1388,40de537b-f353-48de-989e-0f083b450c1b,05,06:37,5,,,,0,,,,,4,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,25-50cm,-113.94348855,41.53160184
1389,99ae1dc5-e422-4144-ab2e-02c1ccd6459a,09,06:37,4,,,,0,,,,,4,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,25-50cm,-113.94335814,41.52941946
1390,78681678-01e7-4150-8c5b-e17ca1ba22f6,13,06:47,6,,,,0,,,,,6,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,25-50cm,-113.94322218,41.52716025
1391,6c606f64-5574-400e-b985-06aa7dff830c,14,07:02,4,,,,0,,,,,3,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,25-50cm,-113.94027026,41.52719962
1392,b7b6fb69-b19b-4b84-962c-26838ca454a4,10,07:17,6,,,,0,,,,,3,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,25-50cm,-113.94034515,41.52948664
1393,de1e5896-db0a-4132-95e9-fbc43eee4c5f,06,07:31,6,,,,0,,,,,9,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,50-100cm,-113.94043675,41.53168457
1394,47ae9df6-4657-44da-8b3c-306814c02a09,07,07:41,5,,,,0,,,,,8,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,50-100cm,-113.93743705,41.53176982
1395,3e675ea9-0227-459c-9f6f-c934a6c520d3,11,07:53,5,,,,0,,,,,7,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,25-50cm,-113.93732309,41.52953708
1396,6ca30ccf-e816-4b2a-9cde-3dbe6404ccd2,15,08:03,5,,,,0,,,,,2,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,25-50cm,-113.93721469,41.52730946
1397,cf6ebb28-0318-4041-85c4-b4cee9097936,16,08:19,6,,,,0,,,,,5,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,50-100cm,-113.93423588,41.52739556
1398,5971deb6-992c-4f7f-89a2-1fd7a15ed945,12,08:30,6,,,,0,,,,,3,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,50-100cm,-113.93429265,41.52962012
1399,06b83996-d91e-4796-9a36-e15d25303e66,08,08:42,5,,,,0,,,,,4,,,c3732ff7-265a-4e64-8e00-806cdafd0b1d,6/7/2024 5:44:26 PM,will.harrod,6/7/2024 5:44:26 PM,will.harrod,25-50cm,-113.93437892,41.53194113
1400,2d97bf74-d1fa-4c77-9b62-5cf44c4c7855,04,06:02,3,,,,0,,,,,0,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,0-25cm,-113.9655985,41.79047853
1401,0178e971-e48e-469e-9a35-2b6eaac32179,08,06:13,5,,,,1,,,,,0,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,25-50cm,-113.96554607,41.78844556
1402,0240c237-67c5-42f1-bdd5-cdd738a91b60,12,06:25,3,,,,1,,,,,0,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,0-25cm,-113.96556271,41.78602212
1403,ccbf5507-0a57-4227-8fcf-eee2681a2056,16,06:39,1,,,,0,,,,,0,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,0-25cm,-113.96532737,41.78372048
1404,251cddcf-78e3-4f6d-a885-88ce127f58f1,15,06:54,6,,,,2,,,,,2,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,50-100cm,-113.96830105,41.78377232
1405,d6fa2a89-e5f7-40cc-b013-db4831e93024,11,07:07,4,,,,3,,,,,3,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,0-25cm,-113.96837267,41.78591877
1406,247f1616-1d89-4dfd-a59f-f3c8888a25f9,07,07:28,5,,,,1,,,,,1,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,25-50cm,-113.96858599,41.78809014
1407,e9b53569-28bc-4cd3-b44f-c79435cff320,03,07:40,6,,,,2,,,,,0,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,50-100cm,-113.96856965,41.78809155
1408,e65580b6-814e-44be-afb0-1501ffcedde1,02,07:53,6,,,,1,,,,,1,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,50-100cm,-113.9717191,41.79025425
1409,0a48ce19-595c-411c-8eab-650685fa4e44,06,08:03,3,,,,1,,,,,1,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,0-25cm,-113.97169415,41.78797297
1410,7c619bb3-3bfa-4b05-8fe0-3c353ea6993f,10,08:15,6,,,,9,,,,,7,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,25-50cm,-113.97144229,41.78578811
1411,bb13bc79-ed35-48af-bfbf-ddbaf30bf557,14,08:31,7,,,,45,,,,,4,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,100-150cm,-113.97129203,41.78356274
1412,59ea458c-8e7a-4e92-8a4e-ef0a4a393c73,13,08:45,4,,,,25,,,,,2,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,25-50cm,-113.97427928,41.78354778
1413,7fb7722c-73ea-4d1f-9f4e-ede436bed5d1,09,09:04,7,,,,15,,,,,1,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,25-50cm,-113.97434648,41.78572187
1414,06490e4d-2337-43ac-bca4-5c2a511ea61a,05,09:15,7,,,,0,,,,,1,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,100-150cm,-113.97477856,41.78799178
1415,e3a1a34e-266b-440a-be38-07110b273bac,01,09:24,6,,,,18,,,,,0,,,f857bfbb-0e57-4751-8640-bd9de1cb3d7f,6/7/2024 5:44:27 PM,will.harrod,6/7/2024 5:44:27 PM,will.harrod,50-100cm,-113.97484037,41.79024352
1416,708bd755-f0e4-458e-a039-898318dd07c2,13,06:04,2,,,,1,,,,,5,Cows were very loud,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,50-100cm,-113.154625157369,42.0611151529767
1417,8e214b9d-2983-4b3f-be72-5665ff8ed4ef,09,06:20,1,,,,0,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,25-50cm,-113.154700096595,42.0632906682211
1418,df9e2aaf-ed27-4a68-89ee-1a751adec824,05,06:32,2,,,,3,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,50-100cm,-113.154775567829,42.0655075380615
1419,0a126d6c-bd15-4a76-a23e-24da5a51f91f,01,06:43,1,,,,2,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,50-100cm,-113.154889574139,42.0676697392578
1420,602ca27a-8aa7-47c3-9a76-a98c9b42f92b,02,06:56,1,,,,0,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,25-50cm,-113.151890817826,42.0677461174886
1421,33cb5935-1127-4f9d-9d58-b2efee94f7f2,03,07:11,1,,,,0,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,0-25cm,-113.148939555598,42.0677984716461
1422,d2aaf0d2-fd3f-453a-abdf-ec55706c62ce,04,07:24,3,,,,0,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,50-100cm,-113.14594337201,42.0678288576334
1423,4c2efc5a-44a1-40e1-beac-ed10425aa24c,08,07:36,1,,,,0,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,0-25cm,-113.145860036068,42.0656462905342
1424,91a6b235-2a15-4d4f-9bd3-88494ba1c4d3,07,07:47,2,,,,0,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,0-25cm,-113.148897661568,42.0655824799454
1425,cbb5a42b-a170-4832-a4ea-e27f973b73d3,06,07:57,2,,,,3,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,50-100cm,-113.151820871444,42.0655275615331
1426,7ffd185d-d1ae-4b58-b30e-478d1d79f9ee,10,08:09,2,,,,0,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,50-100cm,-113.151798947097,42.0633589964361
1427,1f7a75f1-2e38-46db-ae2d-f5eebedb56b4,11,08:24,1,,,,0,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,0-25cm,-113.148812826253,42.0633946936281
1428,b0bc0a11-e14c-400a-8f7e-a4eb71dcd518,12,08:37,2,,,,0,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,25-50cm,-113.145847861497,42.0634277256042
1429,abc79e53-e49b-47d2-b14f-e16f0e9b3e10,16,08:59,2,,,,0,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,50-100cm,-113.145799316524,42.0612406717608
1430,bea57725-d5c4-4677-afda-982677ccf39f,15,09:14,3,,,,3,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,50-100cm,-113.148699639205,42.0611877798077
1431,34829862-b013-4df8-b323-45f87f41d42a,14,09:26,3,,,,0,,,,,0,,,f804acb2-fc91-4ade-9548-6652e75bd335,6/9/2024 11:24:26 AM,will.harrod,6/9/2024 11:24:26 AM,will.harrod,25-50cm,-113.151769972043,42.0611371871902
1432,87d110a6-5c10-4f66-b04e-815292dadcf8,01,05:39,,,,,0,,,,,0,,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,50-100cm,-113.92358642,41.81164098
1433,3b00ff3e-9774-43d1-b0d5-5521bc54d87a,02,05:53,2,,,,1,,,,,0,,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,50-100cm,-113.92068915,41.81133032
1434,22c8d869-b307-48d8-ad82-6c7a97e12119,03,06:07,2,,,,0,,,,,0,,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,0-25cm,-113.91753587,41.81129004
1435,87535fbf-498f-4f55-aff8-f8fe676697c4,04,06:20,1,,,,0,,,,,0,,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,25-50cm,-113.91453152,41.81115621
1436,eba56314-8d51-4928-a6ba-26df004bed87,08,06:33,1,,,,0,,,,,0,Lots of bellowimg cows and wind gusts today,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,25-50cm,-113.91465105,41.80900391
1437,4933571b-c9b8-4a94-a599-4c6f672142e8,07,06:45,2,,,,0,,,,,0,,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,50-100cm,-113.91758609,41.80902823
1438,18f24502-c842-47da-9b3c-ffba33478158,06,06:58,1,,,,1,,,,,0,,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,50-100cm,-113.92070074,41.8091052
1439,fd45972a-579d-49e3-8917-a43f0429185c,05,07:11,2,,,,0,,,,,0,Wind picked up again,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,0-25cm,-113.92373128,41.80916407
1440,37c72ba6-903f-44bd-9778-fc7a1f97e28c,09,07:23,1,,,,0,,,,,0,Wind on the rise again,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,0-25cm,-113.92382953,41.80701675
1441,2ebe2263-d078-4078-bd3e-1be49a114623,10,07:37,1,,,,0,,,,,0,Wind gusts after minute 1,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,25-50cm,-113.92081163,41.80682494
1442,79425054-c8ad-4e95-8e79-c38795c22c35,11,07:49,0,,,,0,,,,,0,Wind really bad,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,0-25cm,-113.91778551,41.80678794
1443,e8eb8064-bff9-493a-b7a1-57bd8a970fbf,12,08:03,0,,,,1,,,,,0,,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,25-50cm,-113.91480266,41.80666928
1444,1cad4e53-eeff-41e9-bc25-8bd81c4ef230,16,08:16,2,,,,0,,,,,0,,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,50-100cm,-113.91485337,41.80457279
1445,6350ce2a-b0ad-4605-9788-759c0966a3e2,15,08:32,1,,,,2,,,,,0,Wind picked up again,,a56a893e-9692-4e63-81da-e2c08ba05649,6/10/2024 3:01:44 PM,will.harrod,6/10/2024 3:01:44 PM,will.harrod,0-25cm,-113.9178728,41.80454875
